GEO_ID,brackets,count,data_type
60750476003,"$150,000 to $199,999",114,Income
60750476003,"$200,000 or more",256,Income
60750476004,"Less than $10,000",0,Income
60750476004,"$10,000 to $14,999",33,Income
60750476004,"$15,000 to $19,999",0,Income
60750476004,"$20,000 to $24,999",0,Income
60750476004,"$25,000 to $29,999",17,Income
60750476004,"$30,000 to $34,999",0,Income
60750476004,"$35,000 to $39,999",16,Income
60750476004,"$40,000 to $44,999",17,Income
60750476004,"$45,000 to $49,999",39,Income
60750476004,"$50,000 to $59,999",9,Income
60750476004,"$60,000 to $74,999",0,Income
60750476004,"$75,000 to $99,999",27,Income
60750476004,"$100,000 to $124,999",36,Income
60750476004,"$125,000 to $149,999",32,Income
60750476004,"$150,000 to $199,999",98,Income
60750476004,"$200,000 or more",200,Income
60750477011,"Less than $10,000",99,Income
60750477011,"$10,000 to $14,999",48,Income
60750477011,"$15,000 to $19,999",18,Income
60750477011,"$20,000 to $24,999",8,Income
60750477011,"$25,000 to $29,999",21,Income
60750477011,"$30,000 to $34,999",16,Income
60750477011,"$35,000 to $39,999",19,Income
60750477011,"$40,000 to $44,999",0,Income
60750477011,"$45,000 to $49,999",0,Income
60750477011,"$50,000 to $59,999",8,Income
60750477011,"$60,000 to $74,999",63,Income
60750477011,"$75,000 to $99,999",67,Income
60750477011,"$100,000 to $124,999",59,Income
60750477011,"$125,000 to $149,999",31,Income
60750477011,"$150,000 to $199,999",9,Income
60750477011,"$200,000 or more",125,Income
60750477012,"Less than $10,000",40,Income
60750477012,"$10,000 to $14,999",0,Income
60750477012,"$15,000 to $19,999",0,Income
60750477012,"$20,000 to $24,999",0,Income
60750477012,"$25,000 to $29,999",0,Income
60750477012,"$30,000 to $34,999",11,Income
60750477012,"$35,000 to $39,999",9,Income
60750477012,"$40,000 to $44,999",8,Income
60750477012,"$45,000 to $49,999",50,Income
60750477012,"$50,000 to $59,999",113,Income
60750477012,"$60,000 to $74,999",29,Income
60750477012,"$75,000 to $99,999",14,Income
60750477012,"$100,000 to $124,999",44,Income
60750477012,"$125,000 to $149,999",46,Income
60750477012,"$150,000 to $199,999",37,Income
60750477012,"$200,000 or more",301,Income
60750477013,"Less than $10,000",0,Income
60750477013,"$10,000 to $14,999",10,Income
60750477013,"$15,000 to $19,999",0,Income
60750477013,"$20,000 to $24,999",15,Income
60750477013,"$25,000 to $29,999",0,Income
60750477013,"$30,000 to $34,999",42,Income
60750477013,"$35,000 to $39,999",0,Income
60750477013,"$40,000 to $44,999",0,Income
60750477013,"$45,000 to $49,999",32,Income
60750477013,"$50,000 to $59,999",0,Income
60750477013,"$60,000 to $74,999",22,Income
60750477013,"$75,000 to $99,999",99,Income
60750477013,"$100,000 to $124,999",81,Income
60750477013,"$125,000 to $149,999",71,Income
60750477013,"$150,000 to $199,999",92,Income
60750477013,"$200,000 or more",251,Income
60750477021,"Less than $10,000",12,Income
60750477021,"$10,000 to $14,999",23,Income
60750477021,"$15,000 to $19,999",0,Income
60750477021,"$20,000 to $24,999",0,Income
60750477021,"$25,000 to $29,999",0,Income
60750477021,"$30,000 to $34,999",19,Income
60750477021,"$35,000 to $39,999",19,Income
60750477021,"$40,000 to $44,999",10,Income
60750477021,"$45,000 to $49,999",0,Income
60750477021,"$50,000 to $59,999",35,Income
60750477021,"$60,000 to $74,999",13,Income
60750477021,"$75,000 to $99,999",59,Income
60750477021,"$100,000 to $124,999",40,Income
60750477021,"$125,000 to $149,999",20,Income
60750477021,"$150,000 to $199,999",33,Income
60750477021,"$200,000 or more",128,Income
60750477022,"Less than $10,000",11,Income
60750477022,"$10,000 to $14,999",0,Income
60750477022,"$15,000 to $19,999",0,Income
60750477022,"$20,000 to $24,999",9,Income
60750477022,"$25,000 to $29,999",0,Income
60750477022,"$30,000 to $34,999",18,Income
60750477022,"$35,000 to $39,999",0,Income
60750477022,"$40,000 to $44,999",0,Income
60750477022,"$45,000 to $49,999",15,Income
60750477022,"$50,000 to $59,999",0,Income
60750477022,"$60,000 to $74,999",12,Income
60750477022,"$75,000 to $99,999",132,Income
60750477022,"$100,000 to $124,999",61,Income
60750477022,"$125,000 to $149,999",35,Income
60750477022,"$150,000 to $199,999",90,Income
60750477022,"$200,000 or more",125,Income
60750477023,"Less than $10,000",42,Income
60750477023,"$10,000 to $14,999",18,Income
60750477023,"$15,000 to $19,999",26,Income
60750477023,"$20,000 to $24,999",11,Income
60750477023,"$25,000 to $29,999",0,Income
60750477023,"$30,000 to $34,999",19,Income
60750477023,"$35,000 to $39,999",25,Income
60750477023,"$40,000 to $44,999",0,Income
60750477023,"$45,000 to $49,999",10,Income
60750477023,"$50,000 to $59,999",11,Income
60750477023,"$60,000 to $74,999",56,Income
60750477023,"$75,000 to $99,999",49,Income
60750477023,"$100,000 to $124,999",78,Income
60750477023,"$125,000 to $149,999",60,Income
60750477023,"$150,000 to $199,999",84,Income
60750477023,"$200,000 or more",184,Income
60750478011,"Less than $10,000",12,Income
60750478011,"$10,000 to $14,999",0,Income
60750478011,"$15,000 to $19,999",0,Income
60750478011,"$20,000 to $24,999",7,Income
60750478011,"$25,000 to $29,999",0,Income
60750478011,"$30,000 to $34,999",0,Income
60750478011,"$35,000 to $39,999",0,Income
60750478011,"$40,000 to $44,999",0,Income
60750478011,"$45,000 to $49,999",0,Income
60750478011,"$50,000 to $59,999",12,Income
60750478011,"$60,000 to $74,999",40,Income
60750478011,"$75,000 to $99,999",28,Income
60750478011,"$100,000 to $124,999",28,Income
60750478011,"$125,000 to $149,999",10,Income
60750478011,"$150,000 to $199,999",35,Income
60750478011,"$200,000 or more",322,Income
60750478012,"Less than $10,000",0,Income
60750478012,"$10,000 to $14,999",0,Income
60750478012,"$15,000 to $19,999",0,Income
60750478012,"$20,000 to $24,999",8,Income
60750478012,"$25,000 to $29,999",32,Income
60750478012,"$30,000 to $34,999",38,Income
60750478012,"$35,000 to $39,999",10,Income
60750478012,"$40,000 to $44,999",0,Income
60750478012,"$45,000 to $49,999",0,Income
60750478012,"$50,000 to $59,999",77,Income
60750478012,"$60,000 to $74,999",0,Income
60750478012,"$75,000 to $99,999",100,Income
60750478012,"$100,000 to $124,999",48,Income
60750478012,"$125,000 to $149,999",29,Income
60750478012,"$150,000 to $199,999",71,Income
60750478012,"$200,000 or more",182,Income
60750478013,"Less than $10,000",9,Income
60750478013,"$10,000 to $14,999",0,Income
60750478013,"$15,000 to $19,999",8,Income
60750478013,"$20,000 to $24,999",19,Income
60750478013,"$25,000 to $29,999",7,Income
60750478013,"$30,000 to $34,999",9,Income
60750478013,"$35,000 to $39,999",8,Income
60750478013,"$40,000 to $44,999",9,Income
60750478013,"$45,000 to $49,999",34,Income
60750478013,"$50,000 to $59,999",34,Income
60750478013,"$60,000 to $74,999",16,Income
60750478013,"$75,000 to $99,999",55,Income
60750478013,"$100,000 to $124,999",27,Income
60750478013,"$125,000 to $149,999",22,Income
60750478013,"$150,000 to $199,999",72,Income
60750478013,"$200,000 or more",285,Income
60750478021,"Less than $10,000",20,Income
60750478021,"$10,000 to $14,999",24,Income
60750478021,"$15,000 to $19,999",0,Income
60750478021,"$20,000 to $24,999",9,Income
60750478021,"$25,000 to $29,999",12,Income
60750478021,"$30,000 to $34,999",25,Income
60750478021,"$35,000 to $39,999",27,Income
60750478021,"$40,000 to $44,999",17,Income
60750478021,"$45,000 to $49,999",7,Income
60750478021,"$50,000 to $59,999",0,Income
60750478021,"$60,000 to $74,999",74,Income
60750478021,"$75,000 to $99,999",23,Income
60750478021,"$100,000 to $124,999",31,Income
60750478021,"$125,000 to $149,999",23,Income
60750478021,"$150,000 to $199,999",11,Income
60750478021,"$200,000 or more",171,Income
60750478022,"Less than $10,000",44,Income
60750478022,"$10,000 to $14,999",15,Income
60750478022,"$15,000 to $19,999",0,Income
60750478022,"$20,000 to $24,999",7,Income
60750478022,"$25,000 to $29,999",0,Income
60750478022,"$30,000 to $34,999",0,Income
60750478022,"$35,000 to $39,999",11,Income
60750478022,"$40,000 to $44,999",6,Income
60750478022,"$45,000 to $49,999",12,Income
60750478022,"$50,000 to $59,999",0,Income
60750478022,"$60,000 to $74,999",22,Income
60750478022,"$75,000 to $99,999",27,Income
60750478022,"$100,000 to $124,999",55,Income
60750478022,"$125,000 to $149,999",17,Income
60750478022,"$150,000 to $199,999",54,Income
60750478022,"$200,000 or more",248,Income
60750478023,"Less than $10,000",0,Income
60750478023,"$10,000 to $14,999",12,Income
60750478023,"$15,000 to $19,999",7,Income
60750478023,"$20,000 to $24,999",0,Income
60750478023,"$25,000 to $29,999",9,Income
60750478023,"$30,000 to $34,999",0,Income
60750478023,"$35,000 to $39,999",0,Income
60750478023,"$40,000 to $44,999",6,Income
60750478023,"$45,000 to $49,999",0,Income
60750478023,"$50,000 to $59,999",0,Income
60750478023,"$60,000 to $74,999",17,Income
60750478023,"$75,000 to $99,999",123,Income
60750478023,"$100,000 to $124,999",33,Income
60750478023,"$125,000 to $149,999",103,Income
60750478023,"$150,000 to $199,999",66,Income
60750478023,"$200,000 or more",97,Income
60750479021,"Less than $10,000",77,Income
60750479021,"$10,000 to $14,999",0,Income
60750479021,"$15,000 to $19,999",49,Income
60750479021,"$20,000 to $24,999",41,Income
60750479021,"$25,000 to $29,999",0,Income
60750479021,"$30,000 to $34,999",0,Income
60750479021,"$35,000 to $39,999",0,Income
60750479021,"$40,000 to $44,999",0,Income
60750479021,"$45,000 to $49,999",7,Income
60750479021,"$50,000 to $59,999",42,Income
60750479021,"$60,000 to $74,999",30,Income
60750479021,"$75,000 to $99,999",86,Income
60750479021,"$100,000 to $124,999",52,Income
60750479021,"$125,000 to $149,999",39,Income
60750479021,"$150,000 to $199,999",86,Income
60750479021,"$200,000 or more",142,Income
60750479022,"Less than $10,000",0,Income
60750479022,"$10,000 to $14,999",0,Income
60750479022,"$15,000 to $19,999",0,Income
60750479022,"$20,000 to $24,999",0,Income
60750479022,"$25,000 to $29,999",6,Income
60750479022,"$30,000 to $34,999",8,Income
60750479022,"$35,000 to $39,999",22,Income
60750479022,"$40,000 to $44,999",0,Income
60750479022,"$45,000 to $49,999",70,Income
60750479022,"$50,000 to $59,999",0,Income
60750479022,"$60,000 to $74,999",0,Income
60750479022,"$75,000 to $99,999",81,Income
60750479022,"$100,000 to $124,999",23,Income
60750479022,"$125,000 to $149,999",22,Income
60750479022,"$150,000 to $199,999",82,Income
60750479022,"$200,000 or more",131,Income
60750479023,"Less than $10,000",8,Income
60750479023,"$10,000 to $14,999",0,Income
60750479023,"$15,000 to $19,999",7,Income
60750479023,"$20,000 to $24,999",0,Income
60750479023,"$25,000 to $29,999",0,Income
60750479023,"$30,000 to $34,999",0,Income
60750479023,"$35,000 to $39,999",0,Income
60750479023,"$40,000 to $44,999",0,Income
60750479023,"$45,000 to $49,999",0,Income
60750479023,"$50,000 to $59,999",31,Income
60750479023,"$60,000 to $74,999",22,Income
60750479023,"$75,000 to $99,999",59,Income
60750479023,"$100,000 to $124,999",21,Income
60750479023,"$125,000 to $149,999",9,Income
60750479023,"$150,000 to $199,999",102,Income
60750479023,"$200,000 or more",162,Income
60750479031,"Less than $10,000",0,Income
60750479031,"$10,000 to $14,999",0,Income
60750479031,"$15,000 to $19,999",17,Income
60750479031,"$20,000 to $24,999",0,Income
60750479031,"$25,000 to $29,999",5,Income
60750479031,"$30,000 to $34,999",0,Income
60750479031,"$35,000 to $39,999",0,Income
60750479031,"$40,000 to $44,999",0,Income
60750479031,"$45,000 to $49,999",13,Income
60750479031,"$50,000 to $59,999",21,Income
60750479031,"$60,000 to $74,999",27,Income
60750479031,"$75,000 to $99,999",41,Income
60750479031,"$100,000 to $124,999",28,Income
60750479031,"$125,000 to $149,999",39,Income
60750479031,"$150,000 to $199,999",12,Income
60750479031,"$200,000 or more",68,Income
60750479032,"Less than $10,000",83,Income
60750479032,"$10,000 to $14,999",25,Income
60750479032,"$15,000 to $19,999",0,Income
60750479032,"$20,000 to $24,999",24,Income
60750479032,"$25,000 to $29,999",0,Income
60750479032,"$30,000 to $34,999",35,Income
60750479032,"$35,000 to $39,999",0,Income
60750479032,"$40,000 to $44,999",18,Income
60750479032,"$45,000 to $49,999",20,Income
60750479032,"$50,000 to $59,999",12,Income
60750479032,"$60,000 to $74,999",0,Income
60750479032,"$75,000 to $99,999",0,Income
60750479032,"$100,000 to $124,999",45,Income
60750479032,"$125,000 to $149,999",0,Income
60750479032,"$150,000 to $199,999",110,Income
60750479032,"$200,000 or more",269,Income
60750479033,"Less than $10,000",0,Income
60750479033,"$10,000 to $14,999",49,Income
60750479033,"$15,000 to $19,999",0,Income
60750479033,"$20,000 to $24,999",0,Income
60750479033,"$25,000 to $29,999",0,Income
60750479033,"$30,000 to $34,999",0,Income
60750479033,"$35,000 to $39,999",0,Income
60750479033,"$40,000 to $44,999",25,Income
60750479033,"$45,000 to $49,999",11,Income
60750479033,"$50,000 to $59,999",11,Income
60750479033,"$60,000 to $74,999",0,Income
60750479033,"$75,000 to $99,999",26,Income
60750479033,"$100,000 to $124,999",45,Income
60750479033,"$125,000 to $149,999",81,Income
60750479033,"$150,000 to $199,999",132,Income
60750479033,"$200,000 or more",86,Income
60750479041,"Less than $10,000",39,Income
60750479041,"$10,000 to $14,999",152,Income
60750479041,"$15,000 to $19,999",0,Income
60750479041,"$20,000 to $24,999",13,Income
60750479041,"$25,000 to $29,999",57,Income
60750479041,"$30,000 to $34,999",10,Income
60750479041,"$35,000 to $39,999",49,Income
60750479041,"$40,000 to $44,999",0,Income
60750479041,"$45,000 to $49,999",19,Income
60750479041,"$50,000 to $59,999",33,Income
60750479041,"$60,000 to $74,999",11,Income
60750479041,"$75,000 to $99,999",318,Income
60750479041,"$100,000 to $124,999",79,Income
60750479041,"$125,000 to $149,999",41,Income
60750479041,"$150,000 to $199,999",12,Income
60750479041,"$200,000 or more",292,Income
60750479042,"Less than $10,000",33,Income
60750479042,"$10,000 to $14,999",13,Income
60750479042,"$15,000 to $19,999",0,Income
60750479042,"$20,000 to $24,999",0,Income
60750479042,"$25,000 to $29,999",11,Income
60750479042,"$30,000 to $34,999",0,Income
60750479042,"$35,000 to $39,999",11,Income
60750479042,"$40,000 to $44,999",0,Income
60750479042,"$45,000 to $49,999",0,Income
60750479042,"$50,000 to $59,999",0,Income
60750479042,"$60,000 to $74,999",0,Income
60750479042,"$75,000 to $99,999",13,Income
60750479042,"$100,000 to $124,999",63,Income
60750479042,"$125,000 to $149,999",10,Income
60750479042,"$150,000 to $199,999",16,Income
60750479042,"$200,000 or more",174,Income
60750601001,"Less than $10,000",0,Income
60750601001,"$10,000 to $14,999",0,Income
60750601001,"$15,000 to $19,999",0,Income
60750601001,"$20,000 to $24,999",0,Income
60750601001,"$25,000 to $29,999",0,Income
60750601001,"$30,000 to $34,999",0,Income
60750601001,"$35,000 to $39,999",0,Income
60750601001,"$40,000 to $44,999",16,Income
60750601001,"$45,000 to $49,999",0,Income
60750601001,"$50,000 to $59,999",10,Income
60750601001,"$60,000 to $74,999",61,Income
60750601001,"$75,000 to $99,999",9,Income
60750601001,"$100,000 to $124,999",105,Income
60750601001,"$125,000 to $149,999",74,Income
60750601001,"$150,000 to $199,999",129,Income
60750601001,"$200,000 or more",477,Income
60750601002,"Less than $10,000",0,Income
60750601002,"$10,000 to $14,999",11,Income
60750601002,"$15,000 to $19,999",14,Income
60750601002,"$20,000 to $24,999",22,Income
60750601002,"$25,000 to $29,999",0,Income
60750601002,"$30,000 to $34,999",0,Income
60750601002,"$35,000 to $39,999",0,Income
60750601002,"$40,000 to $44,999",0,Income
60750601002,"$45,000 to $49,999",0,Income
60750601002,"$50,000 to $59,999",9,Income
60750601002,"$60,000 to $74,999",91,Income
60750601002,"$75,000 to $99,999",0,Income
60750601002,"$100,000 to $124,999",0,Income
60750601002,"$125,000 to $149,999",12,Income
60750601002,"$150,000 to $199,999",0,Income
60750601002,"$200,000 or more",298,Income
60750604001,"Less than $10,000",41,Income
60750604001,"$10,000 to $14,999",0,Income
60750604001,"$15,000 to $19,999",42,Income
60750604001,"$20,000 to $24,999",25,Income
60750604001,"$25,000 to $29,999",12,Income
60750604001,"$30,000 to $34,999",53,Income
60750604001,"$35,000 to $39,999",0,Income
60750604001,"$40,000 to $44,999",7,Income
60750604001,"$45,000 to $49,999",50,Income
60750604001,"$50,000 to $59,999",60,Income
60750604001,"$60,000 to $74,999",31,Income
60750604001,"$75,000 to $99,999",73,Income
60750604001,"$100,000 to $124,999",130,Income
60750604001,"$125,000 to $149,999",23,Income
60750604001,"$150,000 to $199,999",29,Income
60750604001,"$200,000 or more",89,Income
60750604002,"Less than $10,000",12,Income
60750604002,"$10,000 to $14,999",0,Income
60750604002,"$15,000 to $19,999",0,Income
60750604002,"$20,000 to $24,999",29,Income
60750604002,"$25,000 to $29,999",0,Income
60750604002,"$30,000 to $34,999",12,Income
60750604002,"$35,000 to $39,999",10,Income
60750604002,"$40,000 to $44,999",0,Income
60750604002,"$45,000 to $49,999",0,Income
60750604002,"$50,000 to $59,999",0,Income
60750604002,"$60,000 to $74,999",26,Income
60750604002,"$75,000 to $99,999",23,Income
60750604002,"$100,000 to $124,999",56,Income
60750604002,"$125,000 to $149,999",38,Income
60750604002,"$150,000 to $199,999",64,Income
60750604002,"$200,000 or more",91,Income
60750605021,"Less than $10,000",54,Income
60750605021,"$10,000 to $14,999",52,Income
60750605021,"$15,000 to $19,999",22,Income
60750605021,"$20,000 to $24,999",9,Income
60750605021,"$25,000 to $29,999",6,Income
60750605021,"$30,000 to $34,999",50,Income
60750605021,"$35,000 to $39,999",0,Income
60750605021,"$40,000 to $44,999",13,Income
60750605021,"$45,000 to $49,999",0,Income
60750605021,"$50,000 to $59,999",19,Income
60750605021,"$60,000 to $74,999",3,Income
60750605021,"$75,000 to $99,999",68,Income
60750605021,"$100,000 to $124,999",5,Income
60750605021,"$125,000 to $149,999",0,Income
60750605021,"$150,000 to $199,999",3,Income
60750605021,"$200,000 or more",31,Income
60750605022,"Less than $10,000",65,Income
60750605022,"$10,000 to $14,999",0,Income
60750605022,"$15,000 to $19,999",10,Income
60750605022,"$20,000 to $24,999",18,Income
60750605022,"$25,000 to $29,999",7,Income
60750605022,"$30,000 to $34,999",31,Income
60750605022,"$35,000 to $39,999",8,Income
60750605022,"$40,000 to $44,999",13,Income
60750605022,"$45,000 to $49,999",8,Income
60750605022,"$50,000 to $59,999",12,Income
60750605022,"$60,000 to $74,999",0,Income
60750605022,"$75,000 to $99,999",0,Income
60750605022,"$100,000 to $124,999",0,Income
60750605022,"$125,000 to $149,999",0,Income
60750605022,"$150,000 to $199,999",14,Income
60750605022,"$200,000 or more",0,Income
60750605023,"Less than $10,000",42,Income
60750605023,"$10,000 to $14,999",13,Income
60750605023,"$15,000 to $19,999",0,Income
60750605023,"$20,000 to $24,999",25,Income
60750605023,"$25,000 to $29,999",10,Income
60750605023,"$30,000 to $34,999",21,Income
60750605023,"$35,000 to $39,999",19,Income
60750605023,"$40,000 to $44,999",0,Income
60750605023,"$45,000 to $49,999",23,Income
60750605023,"$50,000 to $59,999",5,Income
60750605023,"$60,000 to $74,999",10,Income
60750605023,"$75,000 to $99,999",46,Income
60750605023,"$100,000 to $124,999",50,Income
60750605023,"$125,000 to $149,999",31,Income
60750605023,"$150,000 to $199,999",34,Income
60750605023,"$200,000 or more",75,Income
60750607011,"Less than $10,000",0,Income
60750607011,"$10,000 to $14,999",0,Income
60750607011,"$15,000 to $19,999",0,Income
60750607011,"$20,000 to $24,999",0,Income
60750607011,"$25,000 to $29,999",0,Income
60750607011,"$30,000 to $34,999",0,Income
60750607011,"$35,000 to $39,999",0,Income
60750607011,"$40,000 to $44,999",0,Income
60750607011,"$45,000 to $49,999",0,Income
60750607011,"$50,000 to $59,999",86,Income
60750607011,"$60,000 to $74,999",36,Income
60750607011,"$75,000 to $99,999",24,Income
60750607011,"$100,000 to $124,999",101,Income
60750607011,"$125,000 to $149,999",23,Income
60750607011,"$150,000 to $199,999",0,Income
60750607011,"$200,000 or more",376,Income
60750607012,"Less than $10,000",50,Income
60750607012,"$10,000 to $14,999",19,Income
60750607012,"$15,000 to $19,999",27,Income
60750607012,"$20,000 to $24,999",25,Income
60750607012,"$25,000 to $29,999",16,Income
60750607012,"$30,000 to $34,999",37,Income
60750607012,"$35,000 to $39,999",51,Income
60750607012,"$40,000 to $44,999",26,Income
60750607012,"$45,000 to $49,999",122,Income
60750607012,"$50,000 to $59,999",58,Income
60750607012,"$60,000 to $74,999",58,Income
60750607012,"$75,000 to $99,999",60,Income
60750607012,"$100,000 to $124,999",176,Income
60750607012,"$125,000 to $149,999",22,Income
60750607012,"$150,000 to $199,999",212,Income
60750607012,"$200,000 or more",759,Income
60750607013,"Less than $10,000",28,Income
60750607013,"$10,000 to $14,999",0,Income
60750607013,"$15,000 to $19,999",0,Income
60750607013,"$20,000 to $24,999",0,Income
60750607013,"$25,000 to $29,999",64,Income
60750607013,"$30,000 to $34,999",0,Income
60750607013,"$35,000 to $39,999",0,Income
60750607013,"$40,000 to $44,999",0,Income
60750607013,"$45,000 to $49,999",0,Income
60750607013,"$50,000 to $59,999",0,Income
60750607013,"$60,000 to $74,999",0,Income
60750607013,"$75,000 to $99,999",0,Income
60750607013,"$100,000 to $124,999",68,Income
60750607013,"$125,000 to $149,999",0,Income
60750607013,"$150,000 to $199,999",70,Income
60750607013,"$200,000 or more",749,Income
60750607021,"Less than $10,000",23,Income
60750607021,"$10,000 to $14,999",131,Income
60750607021,"$15,000 to $19,999",85,Income
60750607021,"$20,000 to $24,999",22,Income
60750607021,"$25,000 to $29,999",14,Income
60750607021,"$30,000 to $34,999",12,Income
60750607021,"$35,000 to $39,999",15,Income
60750607021,"$40,000 to $44,999",47,Income
60750607021,"$45,000 to $49,999",56,Income
60750607021,"$50,000 to $59,999",0,Income
60750607021,"$60,000 to $74,999",30,Income
60750607021,"$75,000 to $99,999",81,Income
60750607021,"$100,000 to $124,999",206,Income
60750607021,"$125,000 to $149,999",112,Income
60750607021,"$150,000 to $199,999",135,Income
60750607021,"$200,000 or more",380,Income
60750607031,"Less than $10,000",0,Income
60750607031,"$10,000 to $14,999",0,Income
60750607031,"$15,000 to $19,999",41,Income
60750607031,"$20,000 to $24,999",62,Income
60750607031,"$25,000 to $29,999",22,Income
60750607031,"$30,000 to $34,999",0,Income
60750607031,"$35,000 to $39,999",0,Income
60750607031,"$40,000 to $44,999",179,Income
60750607031,"$45,000 to $49,999",0,Income
60750607031,"$50,000 to $59,999",0,Income
60750607031,"$60,000 to $74,999",68,Income
60750607031,"$75,000 to $99,999",0,Income
60750607031,"$100,000 to $124,999",41,Income
60750607031,"$125,000 to $149,999",0,Income
60750607031,"$150,000 to $199,999",72,Income
60750607031,"$200,000 or more",381,Income
60750607032,"Less than $10,000",6,Income
60750607032,"$10,000 to $14,999",219,Income
60750607032,"$15,000 to $19,999",0,Income
60750607032,"$20,000 to $24,999",0,Income
60750607032,"$25,000 to $29,999",0,Income
60750607032,"$30,000 to $34,999",0,Income
60750607032,"$35,000 to $39,999",0,Income
60750607032,"$40,000 to $44,999",0,Income
60750607032,"$45,000 to $49,999",67,Income
60750607032,"$50,000 to $59,999",0,Income
60750607032,"$60,000 to $74,999",0,Income
60750607032,"$75,000 to $99,999",0,Income
60750607032,"$100,000 to $124,999",112,Income
60750607032,"$125,000 to $149,999",27,Income
60750607032,"$150,000 to $199,999",19,Income
60750607032,"$200,000 or more",346,Income
60750607033,"Less than $10,000",24,Income
60750607033,"$10,000 to $14,999",0,Income
60750607033,"$15,000 to $19,999",0,Income
60750607033,"$20,000 to $24,999",0,Income
60750607033,"$25,000 to $29,999",0,Income
60750607033,"$30,000 to $34,999",0,Income
60750607033,"$35,000 to $39,999",0,Income
60750607033,"$40,000 to $44,999",0,Income
60750607033,"$45,000 to $49,999",52,Income
60750607033,"$50,000 to $59,999",30,Income
60750607033,"$60,000 to $74,999",14,Income
60750607033,"$75,000 to $99,999",176,Income
60750607033,"$100,000 to $124,999",32,Income
60750607033,"$125,000 to $149,999",60,Income
60750607033,"$150,000 to $199,999",170,Income
60750607033,"$200,000 or more",564,Income
60750610001,"Less than $10,000",0,Income
60750610001,"$10,000 to $14,999",0,Income
60750610001,"$15,000 to $19,999",0,Income
60750610001,"$20,000 to $24,999",13,Income
60750610001,"$25,000 to $29,999",7,Income
60750610001,"$30,000 to $34,999",0,Income
60750610001,"$35,000 to $39,999",0,Income
60750610001,"$40,000 to $44,999",8,Income
60750610001,"$45,000 to $49,999",118,Income
60750610001,"$50,000 to $59,999",67,Income
60750610001,"$60,000 to $74,999",107,Income
60750610001,"$75,000 to $99,999",94,Income
60750610001,"$100,000 to $124,999",10,Income
60750610001,"$125,000 to $149,999",13,Income
60750610001,"$150,000 to $199,999",56,Income
60750610001,"$200,000 or more",205,Income
60750610002,"Less than $10,000",16,Income
60750610002,"$10,000 to $14,999",9,Income
60750610002,"$15,000 to $19,999",18,Income
60750610002,"$20,000 to $24,999",0,Income
60750610002,"$25,000 to $29,999",10,Income
60750610002,"$30,000 to $34,999",11,Income
60750610002,"$35,000 to $39,999",0,Income
60750610002,"$40,000 to $44,999",0,Income
60750610002,"$45,000 to $49,999",0,Income
60750610002,"$50,000 to $59,999",72,Income
60750610002,"$60,000 to $74,999",24,Income
60750610002,"$75,000 to $99,999",42,Income
60750610002,"$100,000 to $124,999",31,Income
60750610002,"$125,000 to $149,999",25,Income
60750610002,"$150,000 to $199,999",71,Income
60750610002,"$200,000 or more",143,Income
60750610003,"Less than $10,000",51,Income
60750610003,"$10,000 to $14,999",0,Income
60750610003,"$15,000 to $19,999",0,Income
60750610003,"$20,000 to $24,999",12,Income
60750610003,"$25,000 to $29,999",0,Income
60750610003,"$30,000 to $34,999",0,Income
60750610003,"$35,000 to $39,999",0,Income
60750610003,"$40,000 to $44,999",0,Income
60750610003,"$45,000 to $49,999",0,Income
60750610003,"$50,000 to $59,999",26,Income
60750610003,"$60,000 to $74,999",0,Income
60750610003,"$75,000 to $99,999",15,Income
60750610003,"$100,000 to $124,999",46,Income
60750610003,"$125,000 to $149,999",66,Income
60750610003,"$150,000 to $199,999",79,Income
60750610003,"$200,000 or more",160,Income
60750611011,"Less than $10,000",119,Income
60750611011,"$10,000 to $14,999",11,Income
60750611011,"$15,000 to $19,999",21,Income
60750611011,"$20,000 to $24,999",33,Income
60750611011,"$25,000 to $29,999",16,Income
60750611011,"$30,000 to $34,999",7,Income
60750611011,"$35,000 to $39,999",0,Income
60750611011,"$40,000 to $44,999",47,Income
60750611011,"$45,000 to $49,999",9,Income
60750611011,"$50,000 to $59,999",29,Income
60750611011,"$60,000 to $74,999",28,Income
60750611011,"$75,000 to $99,999",24,Income
60750611011,"$100,000 to $124,999",18,Income
60750611011,"$125,000 to $149,999",8,Income
60750611011,"$150,000 to $199,999",0,Income
60750611011,"$200,000 or more",13,Income
60750611012,"Less than $10,000",101,Income
60750611012,"$10,000 to $14,999",187,Income
60750611012,"$15,000 to $19,999",46,Income
60750611012,"$20,000 to $24,999",14,Income
60750611012,"$25,000 to $29,999",6,Income
60750611012,"$30,000 to $34,999",0,Income
60750611012,"$35,000 to $39,999",0,Income
60750611012,"$40,000 to $44,999",55,Income
60750611012,"$45,000 to $49,999",0,Income
60750611012,"$50,000 to $59,999",23,Income
60750611012,"$60,000 to $74,999",48,Income
60750611012,"$75,000 to $99,999",34,Income
60750611012,"$100,000 to $124,999",0,Income
60750611012,"$125,000 to $149,999",0,Income
60750611012,"$150,000 to $199,999",4,Income
60750611012,"$200,000 or more",34,Income
60750611021,"Less than $10,000",11,Income
60750611021,"$10,000 to $14,999",65,Income
60750611021,"$15,000 to $19,999",11,Income
60750611021,"$20,000 to $24,999",25,Income
